transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-20E8E35F440F4F1B98C7DD8DFF51B4FB,2021-06-24,2021,Q2,6,June,CUST-E681C0A072384983A0D8B45346B95DBA,City Centre,Young Professional,Group Class,Yoga Class,Not Applicable,Website,Digital Wallet,Summer Fitness Campaign,1,14.12,0.08,14.12,1.13,12.99,12.47,0.52,False
TXN-BB474FFE26094AE2977A010D6CA0E47D,2021-06-24,2021,Q2,6,June,CUST-BE5CD25ACD9E41C9B5D7D59C123CE910,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Summer Fitness Campaign,1,73.33,0.08,73.33,5.87,67.46,29.84,37.62,True
TXN-51B6E7CCD8CF45E8BEE4F18F1E59D590,2021-06-25,2021,Q2,6,June,CUST-CEBC09AD66C442F4989105FFABB014F8,Riverside,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Bank Transfer,No Campaign,1,36.41,0.0,36.41,0.0,36.41,31.6,4.81,False
TXN-7F4F2A7AD202493DBF8002105E6EB664,2021-06-25,2021,Q2,6,June,CUST-98852C0D87FA4009AFEDAC9C42D389F7,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,No Campaign,1,75.64,0.0,75.64,0.0,75.64,30.68,44.96,False
TXN-9924687786B448648D5E0354C2295396,2021-06-26,2021,Q2,6,June,CUST-6916C4FE220A4DC6AFD6E692530347F3,City Centre,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,No Campaign,1,17.92,0.0,17.92,0.0,17.92,13.51,4.41,True
TXN-D7B048B25056473CA609F746841A0084,2021-06-28,2021,Q2,6,June,CUST-BBB9E099D6044EC680327CE8B7513627,Riverside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Corporate Partner,Card,Summer Fitness Campaign,1,34.12,0.08,34.12,2.73,31.39,13.4,17.99,False
TXN-2F23725CC127418195A2F209DEF1C0B6,2021-06-29,2021,Q2,6,June,CUST-0FB10E6044AE42F8AD597A9CE55F7560,City Centre,Corporate,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,17.5,0.0,17.5,0.0,17.5,13.49,4.01,True
TXN-65E5AF53DBC64044AA2566304E2BA9D5,2021-06-30,2021,Q2,6,June,CUST-6461FC29FE2C44858F2C571865B62369,City Centre,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,Summer Fitness Campaign,1,417.54,0.12,417.54,50.1,367.44,168.26,199.18,False
TXN-7966CF1555614AD1B9C7645097A92F63,2021-06-30,2021,Q2,6,June,CUST-EE8C48AC41734CA391A3ACF9572AD7A4,City Centre,General,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Bank Transfer,Summer Fitness Campaign,1,17.4,0.08,17.4,1.39,16.01,13.4,2.61,False
TXN-BC75169C550A42F584C422A1424D22EF,2021-06-30,2021,Q2,6,June,CUST-A2C4922D8EC54ABFAB5841CC2195EB7D,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,No Campaign,1,52.87,0.0,52.87,0.0,52.87,22.39,30.48,True
TXN-FF73B55902C942FA9F82FE5C05D6559C,2021-06-30,2021,Q2,6,June,CUST-DD81F42E3D944349AD49E30885EC1A0A,City Centre,Family,Supplement,Protein Powder,Not Applicable,Website,Card,No Campaign,1,37.38,0.0,37.38,0.0,37.38,34.04,3.34,False
TXN-465371CB01A340E2A17C75E31EA46843,2021-07-01,2021,Q3,7,July,CUST-7EB44941992B4A2BBE574240ED28E2D3,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,76.86,0.0,76.86,0.0,76.86,31.83,45.03,True
TXN-4808265C625C4A2D9A4D1635E51A3D47,2021-07-01,2021,Q3,7,July,CUST-562E2EB158184C8282CFDD62EBB0470E,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Digital Wallet,Corporate Wellness,1,529.43,0.1,529.43,52.94,476.49,135.65,340.84,False
TXN-0A4233EEE4E44C6DA1C783CC812F141B,2021-07-02,2021,Q3,7,July,CUST-F22EECA914B64CA19A49D41B472BAA8E,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,No Campaign,1,53.0,0.0,53.0,0.0,53.0,22.54,30.46,False
TXN-342C999AE06248428BD09302CA05D486,2021-07-02,2021,Q3,7,July,CUST-DE25373A1A2141B5AE236B520089AA95,Riverside,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,73.36,0.0,73.36,0.0,73.36,30.16,43.2,True
TXN-ADE33EEDE9444DE29DF76827EA5091B1,2021-07-02,2021,Q3,7,July,CUST-580D7B0DA75742AA97B91D39DDB0F255,Riverside,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,16.9,0.0,16.9,0.0,16.9,12.62,4.28,True
TXN-E04981F34FF0470BAA5D63CD60FCB827,2021-07-02,2021,Q3,7,July,CUST-995BAE95DC90416FA5B5908BAED109B3,Riverside,Young Professional,Group Class,HIIT Class,Not Applicable,Mobile App,Card,No Campaign,1,16.9,0.05,16.9,0.84,16.06,15.42,0.64,False
TXN-AADFB5DBE834475E895AD38D2CFFBB2F,2021-07-03,2021,Q3,7,July,CUST-AB2A7A58C6A1483A834EC0046EA0A554,City Centre,General,Group Class,HIIT Class,Not Applicable,Website,Card,Summer Fitness Campaign,1,17.71,0.12,17.71,2.13,15.58,14.96,0.62,False
TXN-33C6E058029147CFB5053434D3B1D537,2021-07-04,2021,Q3,7,July,CUST-17F15C4EFC3A4B3BA64071E16FFD99C1,City Centre,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Card,No Campaign,1,17.96,0.0,17.96,0.0,17.96,13.45,4.51,True
TXN-5FB6FA6F16704073B7294790D453FE66,2021-07-04,2021,Q3,7,July,CUST-1763E5A175EA414585EBBFBAA9317FC3,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,524.84,0.0,524.84,0.0,524.84,134.16,390.68,True
TXN-644AD7B438E847F6AFC59F4F2E882F0B,2021-07-04,2021,Q3,7,July,CUST-08A651A316AB4F66BCC57BEA47583519,City Centre,Corporate,Membership,Annual Premium Membership,Premium Annual,Front Desk,Direct Debit,Referral Programme,1,773.95,0.05,773.95,38.7,735.25,215.45,519.8,False
TXN-03C130C9BC0B46BC854433A2C55C5654,2021-07-05,2021,Q3,7,July,CUST-AD25DCF88D28480F9D5CE5B1B6C21697,Riverside,Family,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Digital Wallet,No Campaign,3,48.27,0.0,144.81,0.0,144.81,66.84,77.97,False
TXN-F314E72416194F44BD613DF2DF9890A1,2021-07-05,2021,Q3,7,July,CUST-780AD808AA474048BAFC1618AF94825C,Riverside,Student,Joining Fee,Joining Fee,Not Applicable,Website,Digital Wallet,Summer Fitness Campaign,1,33.74,0.08,33.74,2.7,31.04,13.32,17.72,False
TXN-487F123244F54EF884F2FE12A60419AC,2021-07-06,2021,Q3,7,July,CUST-44E07C35F7FD422A98D81A02A625DA74,City Centre,Family,Personal Training,Single Personal Training Session,Not Applicable,Corporate Partner,Cash,Summer Fitness Campaign,2,49.67,0.15,99.34,14.9,84.44,51.5,32.94,False
TXN-21E4080BD00B47409D931B7A8D8BC5AA,2021-07-07,2021,Q3,7,July,CUST-8EAE1F86BF5E45A7B70B3E005D5EB583,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,No Campaign,1,37.97,0.0,37.97,0.0,37.97,18.51,19.46,True
TXN-049142C50BBC4E80AE1073EC90329DED,2021-07-08,2021,Q3,7,July,CUST-7974DCCF0A374AD5953666BC544B7CD2,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,52.66,0.0,52.66,0.0,52.66,22.36,30.3,True
TXN-4EFCCF3FC316452298DAA897959E2EA4,2021-07-08,2021,Q3,7,July,CUST-0AD784CDD8E64E63A95E43E5BE9A516A,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Digital Wallet,No Campaign,1,53.8,0.0,53.8,0.0,53.8,22.46,31.34,True
TXN-A91106D4FC374A15827F9324CED73866,2021-07-08,2021,Q3,7,July,CUST-7DEFA2D8D0F5417FBF54D4FDEFCA5C8D,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,No Campaign,1,53.4,0.0,53.4,0.0,53.4,22.96,30.44,True
TXN-F8050C8C88DD45E4B55BEFF8E051F7A9,2021-07-08,2021,Q3,7,July,CUST-2343CF363D1742D089B00F0212B99034,Northside,General,Merchandise,Gym Bag,Not Applicable,Website,Card,No Campaign,1,31.37,0.0,31.37,0.0,31.37,27.14,4.23,False
TXN-6DAC32F5564D4C05B63763485F4BE165,2021-07-09,2021,Q3,7,July,CUST-7DFC4343AC1740648014601765F5162E,City Centre,General,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,Referral Programme,1,34.86,0.08,34.86,2.79,32.07,14.3,17.77,False
TXN-C6145D32677F46ED918E0BB6FF0DF964,2021-07-09,2021,Q3,7,July,CUST-3AA8591E85CD43A1981D1F7DFE96BF2C,City Centre,General,Joining Fee,Joining Fee,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,34.78,0.0,34.78,0.0,34.78,14.16,20.62,False
TXN-58F889557A7346D89D9F00C6E8AF1E8C,2021-07-10,2021,Q3,7,July,CUST-062689042ACF415A825A933DF3CD1C54,Riverside,Family,Supplement,Protein Powder,Not Applicable,Mobile App,Card,No Campaign,1,36.84,0.0,36.84,0.0,36.84,32.84,4.0,False
TXN-BA44E83C822744EFABCE917D9807A697,2021-07-10,2021,Q3,7,July,CUST-8D9A79C0435C42C4A500E38E7AD232A7,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Bank Transfer,No Campaign,1,52.9,0.0,52.9,0.0,52.9,22.37,30.53,True
TXN-676BC121BF694D0497F1C80CD4BA782A,2021-07-12,2021,Q3,7,July,CUST-45DE372962234CE5BA7FBCF16F7A7672,City Centre,Family,Membership,Annual Premium Membership,Premium Annual,Website,Bank Transfer,Referral Programme,1,757.67,0.05,757.67,37.88,719.79,211.43,508.36,False
TXN-8F1EE291BC1D4EC4954A6D96D321811D,2021-07-12,2021,Q3,7,July,CUST-7BD47E12A4B6436A950B67C676E01231,City Centre,Senior,Group Class,Spin Class,Not Applicable,Telephone,Card,Referral Programme,1,16.16,0.08,16.16,1.29,14.87,14.28,0.59,False
TXN-AF038046A4014AFEA5A5C46EEE744489,2021-07-12,2021,Q3,7,July,CUST-7465A3F1D0FD4A0CB1BE60632135FACD,City Centre,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.34,0.0,17.34,0.0,17.34,13.33,4.01,True
TXN-3B18229ABDD14887B887652BD7BC7E49,2021-07-13,2021,Q3,7,July,CUST-B0F4A0EAF715436389C67F41AB1FA848,City Centre,Family,Joining Fee,Joining Fee,Not Applicable,Mobile App,Digital Wallet,Referral Programme,1,35.21,0.05,35.21,1.76,33.45,14.35,19.1,False
TXN-4EB88AE685614CF2872F439A9BB23B7B,2021-07-13,2021,Q3,7,July,CUST-7508625D92FA4E82AE9AF80C4666333C,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,37.4,0.0,37.4,0.0,37.4,18.36,19.04,True
TXN-F8FB3B2F49EC45849B436E4F20B2B088,2021-07-13,2021,Q3,7,July,CUST-840406A067FE458E89B303AB10562620,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,50.89,0.0,50.89,0.0,50.89,21.01,29.88,True
TXN-0418A69A4ECD4B568B8333BF3594C439,2021-07-14,2021,Q3,7,July,CUST-B5002BCC0B734724AB587A3FF300CD6F,Northside,General,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Card,Referral Programme,1,46.07,0.05,46.07,2.3,43.77,27.76,16.01,False
TXN-23D2AD57D81E4CEEBB35FD426E9B189C,2021-07-14,2021,Q3,7,July,CUST-34F545A9C26A4A6D98CB43224C199729,Northside,General,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,Summer Fitness Campaign,1,70.58,0.08,70.58,5.65,64.93,28.9,36.03,True
TXN-3E40363F4BBF46A5B8DC5D98E0CE4228,2021-07-14,2021,Q3,7,July,CUST-A63DA658641D4885802F466DD0F05A83,Riverside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,17.29,0.0,17.29,0.0,17.29,12.51,4.78,True
TXN-752ADAC38C9445C6B31ABBD1B8B69F01,2021-07-14,2021,Q3,7,July,CUST-B6A88C0EF2F34540B58333F135B54E4D,Northside,Senior,Membership,Annual Premium Membership,Premium Annual,Website,Digital Wallet,No Campaign,1,715.32,0.0,715.32,0.0,715.32,194.07,521.25,False
TXN-2A532ABB46E2483CAE38D3F3B292C477,2021-07-15,2021,Q3,7,July,CUST-C1A9E69A8B4041899CCDA408841D2AB5,City Centre,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,No Campaign,1,17.59,0.03,17.59,0.53,17.06,13.45,3.61,True
TXN-83EB777E0AE04930AA35CBDB7BF6C757,2021-07-15,2021,Q3,7,July,CUST-453FF56810A44A28B22373453CC76957,Riverside,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,416.66,0.0,416.66,0.0,416.66,169.14,247.52,False
TXN-102F95FE9A0D4C18AFD58B41A39C8587,2021-07-16,2021,Q3,7,July,CUST-062689042ACF415A825A933DF3CD1C54,Northside,Family,Membership,Annual Basic Membership,Basic Annual,Mobile App,Direct Debit,No Campaign,1,494.58,0.05,494.58,24.73,469.85,121.39,348.46,False
TXN-38FB8C67EE4C4727B793135D7B33E925,2021-07-16,2021,Q3,7,July,CUST-001396079C2644D189AECA2CEA10805A,City Centre,General,Supplement,Energy Drink,Not Applicable,Front Desk,Card,No Campaign,1,4.18,0.0,4.18,0.0,4.18,4.01,0.17,False
TXN-78D6273151AF459E9B21350721FC8157,2021-07-16,2021,Q3,7,July,CUST-BFCB16B08B13467B9AFD876633C8C68C,Northside,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,72.95,0.0,72.95,0.0,72.95,28.93,44.02,True
TXN-7E39FB3151E14A77A2AD14A5B91E2767,2021-07-16,2021,Q3,7,July,CUST-537E8BF3A8B24E3A9CF182212A592A32,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Referral Programme,1,51.77,0.08,51.77,4.14,47.63,21.07,26.56,True
TXN-5B8355D5AF9E4F6BB14009E66CF69325,2021-07-19,2021,Q3,7,July,CUST-1642F6CF6ADC4634B9F8D9FA6838E19F,City Centre,Young Professional,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Card,Summer Fitness Campaign,1,25.87,0.08,25.87,2.07,23.8,22.85,0.95,False
TXN-799CBDFC749C4FD193CEEF82932CA82D,2021-07-19,2021,Q3,7,July,CUST-1229FC22CF45497B937F3FB2B5AB9AB9,Northside,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,35.43,0.0,35.43,0.0,35.43,31.71,3.72,False
TXN-A233E9322F69402D9599CCF31803CA6F,2021-07-19,2021,Q3,7,July,CUST-9814936FC7D2433CB4EDAD73FD9A5540,Northside,Family,Merchandise,Gym Bag,Not Applicable,Corporate Partner,Card,No Campaign,2,30.93,0.0,61.86,0.0,61.86,44.81,17.05,False
TXN-5754F3E3D9AC4497A62B4C6313E92FD9,2021-07-20,2021,Q3,7,July,CUST-EF4120D44DC84516A2E5E03EB3B6DF7C,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Website,Digital Wallet,No Campaign,1,754.12,0.0,754.12,0.0,754.12,209.78,544.34,False
TXN-6F44EC7CC168455D8DFFBFD55F1EA72A,2021-07-20,2021,Q3,7,July,CUST-9FFF09140886458EAD1A08486F7785FC,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,53.41,0.0,53.41,0.0,53.41,22.15,31.26,True
TXN-3334B52AA6C04FA1AD89CF46DB9EDD3E,2021-07-21,2021,Q3,7,July,CUST-58129E372A1F42B5AF59227D4AC8C63C,Northside,General,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,46.21,0.0,46.21,0.0,46.21,27.57,18.64,False
TXN-7156F1563EFA47BAA7C3B9BF7FE95171,2021-07-21,2021,Q3,7,July,CUST-C2783F0FEC06473F9F5E84F48964635C,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,539.53,0.05,539.53,26.98,512.55,135.57,376.98,True
TXN-F6E5602D35FF4E95B2B2D298230643BA,2021-07-21,2021,Q3,7,July,CUST-6BB91352FD1D4B659DF72B4462339947,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,77.72,0.0,77.72,0.0,77.72,31.59,46.13,True
TXN-0C4F2C8742CC495AAD7DE30F891EFA69,2021-07-22,2021,Q3,7,July,CUST-694EAB95DE3A489EB17F32D23F6DD55B,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Card,No Campaign,1,17.44,0.0,17.44,0.0,17.44,13.33,4.11,True
TXN-265C9128EF064CD6AFF657AAAD2B076F,2021-07-22,2021,Q3,7,July,CUST-7D36D285E61F4A19BB295C3E40921A64,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,77.35,0.05,77.35,3.87,73.48,31.21,42.27,True
TXN-72F8439F33134EBFA8320C11ACB88CA1,2021-07-22,2021,Q3,7,July,CUST-C29F8799123D4D35A8D7F88C052E89BA,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,Referral Programme,1,16.45,0.1,16.45,1.65,14.8,11.8,3.0,True
TXN-8543E8EBAA3E49BB807CA99E8FE71F97,2021-07-22,2021,Q3,7,July,CUST-2AEFEB0728B14B6BB2F53EFB79E63217,Northside,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,16.71,0.03,16.71,0.5,16.21,11.91,4.3,True
TXN-9C374B13E568414B8223B2D08A2F9EE4,2021-07-22,2021,Q3,7,July,CUST-3765AB18A9E64359AE3A5D63D7AA5B17,City Centre,Family,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Digital Wallet,Summer Fitness Campaign,1,49.57,0.08,49.57,3.97,45.6,30.57,15.03,False
TXN-4AB30E175E964281952F2E6BC896A46F,2021-07-23,2021,Q3,7,July,CUST-CA4C8C9B0F2840BEAA61E4F8B63D85E3,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,Summer Fitness Campaign,1,17.56,0.12,17.56,2.11,15.45,13.5,1.95,True
TXN-AFCF0173F5C64216A657F237284F0C68,2021-07-23,2021,Q3,7,July,CUST-781318BA9B344BF1B69A4920B0D7FFB4,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Digital Wallet,Summer Fitness Campaign,1,37.04,0.12,37.04,4.44,32.6,18.37,14.23,False
TXN-D6714AB06B3B41188AD8478B696CCCAF,2021-07-23,2021,Q3,7,July,CUST-3AEF92A99ECC461EA2E33FE3A789371B,City Centre,General,Group Class,Spin Class,Not Applicable,Website,Card,No Campaign,1,16.33,0.0,16.33,0.0,16.33,15.68,0.65,False
TXN-E33ACACE061E4800BA4B386B304752BF,2021-07-23,2021,Q3,7,July,CUST-B4E1A7C63E6B4AD5B49511CDD9BB2BA3,Riverside,Young Professional,Membership,Student Membership,Student Monthly,Front Desk,Card,No Campaign,1,35.79,0.05,35.79,1.79,34.0,16.89,17.11,True
TXN-2A230CA940944619A02255FC48EF5D22,2021-07-24,2021,Q3,7,July,CUST-25E5DCBA162B472E93DE5C5F1DC7D6D9,City Centre,Corporate,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,417.33,0.0,417.33,0.0,417.33,171.84,245.49,False
TXN-2019FF69FEF241C6BD21C39A9379E1F5,2021-07-26,2021,Q3,7,July,CUST-BCA583915F0147BA9B96DF7202DC84CD,Northside,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,No Campaign,1,16.35,0.0,16.35,0.0,16.35,11.88,4.47,False
TXN-C10FAD7748AE4EAD844941F88107EBB5,2021-07-26,2021,Q3,7,July,CUST-747470089CF74B5AA1DCAC84CD3CE017,Northside,Student,Merchandise,Gym T-Shirt,Not Applicable,Mobile App,Digital Wallet,No Campaign,2,23.87,0.0,47.74,0.0,47.74,34.88,12.86,False
TXN-1DAC0D86E1124CB59A763D4A6320ADE1,2021-07-27,2021,Q3,7,July,CUST-0A57EF00D17743A3BCD7F1568DFB3527,City Centre,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,17.42,0.0,17.42,0.0,17.42,13.48,3.94,True
TXN-21E5D0C6B81B4C08A5D6E0D025CDB1F7,2021-07-27,2021,Q3,7,July,CUST-A892BA8A969C44208E7F4A93BB6A5FAA,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,50.48,0.0,50.48,0.0,50.48,21.07,29.41,True
TXN-FE2AAE3786FF446EA561066FA861763E,2021-07-27,2021,Q3,7,July,CUST-F2334A385FCA416B8304C85EAD8E5158,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,76.5,0.0,76.5,0.0,76.5,30.78,45.72,True
TXN-490FD03E65734A99AA7CF4BC8FC74787,2021-07-28,2021,Q3,7,July,CUST-5101021457EB4D03BD0B5A0F6548B880,City Centre,Senior,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,77.01,0.0,77.01,0.0,77.01,32.35,44.66,True
TXN-743F07DAD39042E995EFB371A47AD764,2021-07-28,2021,Q3,7,July,CUST-1F14C815B2FC45D6AF80DA278AD2C14A,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,51.99,0.0,51.99,0.0,51.99,22.22,29.77,True
TXN-9D75C1E818B7486BA61699CF61D78782,2021-07-28,2021,Q3,7,July,CUST-76C299C8D81C4D43AE93315E27D91774,City Centre,Student,Membership,Student Membership,Student Monthly,Telephone,Direct Debit,No Campaign,1,38.02,0.0,38.02,0.0,38.02,18.27,19.75,True
TXN-645907FEEC3A440F9740EB150680AF0C,2021-07-29,2021,Q3,7,July,CUST-5E72DB5BE5CE4C5893433285BC7AAB98,City Centre,Young Professional,Merchandise,Gym T-Shirt,Not Applicable,Telephone,Digital Wallet,Summer Fitness Campaign,1,25.35,0.12,25.35,3.04,22.31,21.42,0.89,False
TXN-15C159689E7C405E8D31A7B7D9648EF1,2021-07-30,2021,Q3,7,July,CUST-0208FD737DDF4ED8980125C9591CE443,Northside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Digital Wallet,Referral Programme,1,45.81,0.05,45.81,2.29,43.52,28.27,15.25,False
TXN-3373A22444CF4987BC8BBA85F378A76E,2021-07-30,2021,Q3,7,July,CUST-C290D3F85CD3489A8461CC350554344F,City Centre,Senior,Group Class,Yoga Class,Not Applicable,Front Desk,Direct Debit,Summer Fitness Campaign,2,14.13,0.15,28.26,4.24,24.02,20.63,3.39,False
TXN-BFB0B9D6B2094E618655B631A9771D05,2021-07-31,2021,Q3,7,July,CUST-4401C4080E304FBA9C5A7811FE433EA5,Riverside,General,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Direct Debit,Summer Fitness Campaign,1,51.03,0.12,51.03,6.12,44.91,21.1,23.81,True
TXN-7A8E0D4270B94125B18E980D1607F793,2021-08-02,2021,Q3,8,August,CUST-89CDE46A9DEE4E8382BEC383A39E9046,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,561.81,0.1,561.81,56.18,505.63,146.81,358.82,False
TXN-C9C66C59BF1343A7ABEEE6C4ACF6ACFC,2021-08-02,2021,Q3,8,August,CUST-E81C4D229AE3493DB7B718D1C7ED7E3D,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,52.67,0.15,52.67,7.9,44.77,22.1,22.67,True
TXN-1DA433B1ACFC4DF5B8C6FB59DCAA05E0,2021-08-03,2021,Q3,8,August,CUST-3CDEC0D17DBF43ED83081B6525BDD4F9,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,72.71,0.0,72.71,0.0,72.71,29.23,43.48,True
TXN-3CC15050FA72413593C38E1007E857A0,2021-08-03,2021,Q3,8,August,CUST-2D2EC9857A6445839ED384EEEFBCC821,City Centre,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,421.07,0.0,421.07,0.0,421.07,166.32,254.75,False
TXN-89712C6D6A2A47CE823F0286D67CDC86,2021-08-05,2021,Q3,8,August,CUST-2CFD25A099CC4BE18A68DEB73C924AB8,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,Referral Programme,1,518.79,0.05,518.79,25.94,492.85,128.75,364.1,False
TXN-99F617B85384431D8A773C9CE83B5227,2021-08-05,2021,Q3,8,August,CUST-FA0D6790CA224302AF4944CC7AB18083,Riverside,Family,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,Referral Programme,2,24.94,0.08,49.88,3.99,45.89,38.27,7.62,False
TXN-C23048BAE3CA43B29A1E6BDF6193A2C5,2021-08-05,2021,Q3,8,August,CUST-C302508E4F8A4EF69F4A647A75DB13E0,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Digital Wallet,Summer Fitness Campaign,1,52.94,0.15,52.94,7.94,45.0,22.55,22.45,True
TXN-1B69189F307643C384C409D57A015042,2021-08-06,2021,Q3,8,August,CUST-FF345E2785D34728B654C7BF0ADA02B7,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,Summer Fitness Campaign,2,49.43,0.08,98.86,7.91,90.95,50.78,40.17,False
TXN-360192E77BFD4E469E56B5011979E1D5,2021-08-07,2021,Q3,8,August,CUST-7EEACECED1E44D6C8EA10CF26CA217DC,City Centre,Family,Supplement,Protein Powder,Not Applicable,Website,Card,Summer Fitness Campaign,1,38.02,0.08,38.02,3.04,34.98,33.58,1.4,False
TXN-89D73CFFC9754B12BC278B582266D7E5,2021-08-09,2021,Q3,8,August,CUST-3E2D51DF04214550A3D37ABB27831A0F,Northside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,Summer Fitness Campaign,1,45.66,0.12,45.66,5.48,40.18,28.04,12.14,False
TXN-B43A8706DD6C4776BB4F89A5FE3078B6,2021-08-09,2021,Q3,8,August,CUST-D1DDE13952AC4E70991727DAFBA26753,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Corporate Partner,Card,Summer Fitness Campaign,1,75.69,0.12,75.69,9.08,66.61,30.87,35.74,True
